age,currentClub,dateOfBirth,foot,height,id,joined,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
27,Dynamo Moscow,"Aug 23, 1991",right,"1,89m",285548,,"Jul 14, 2018",€12.00m,Fabián Balbuena,['Paraguay'],West-Ham-United,Centre-Back,2018-2019,Sport Club Corinthians Paulista,
31,Watford FC,"May 23, 1988",left,"1,91m",48002,,"Jul 10, 2015",€8.00m,Angelo Ogbonna,"['Italy', 'Nigeria']",West-Ham-United,Centre-Back,2018-2019,: Ablöse €11.00m,
30,Retired,"Jul 3, 1988",right,"1,91m",37526,,"Aug 5, 2010",€5.00m,Winston Reid,"['New Zealand', 'Denmark']",West-Ham-United,Centre-Back,2018-2019,FC Midtjylland,
20,FC Augsburg,"Dec 16, 1998",right,"1,90m",314295,,"Jul 1, 2015",€4.00m,Reece Oxford,"['England', 'Jamaica']",West-Ham-United,Centre-Back,2018-2019,: Ablöse -,Fitness - Return unknown
29,West Ham United,"Dec 15, 1989",left,"1,70m",92571,,"Jul 3, 2014",€10.00m,Aaron Cresswell,['England'],West-Ham-United,Left-Back,2018-2019,Ipswich Town,
25,Besiktas JK,"Nov 7, 1993",left,"1,79m",181380,,"Aug 8, 2016",€7.00m,Arthur Masuaku,"['DR Congo', 'France']",West-Ham-United,Left-Back,2018-2019,: Ablöse €7.10m,
26,Without Club,"Oct 10, 1992",right,"1,81m",140191,,"Jul 1, 2018",€5.00m,Ryan Fredericks,"['England', 'Scotland']",West-Ham-United,Right-Back,2018-2019,Fulham FC,Calf injury - Return unknown
25,Leeds United,"Sep 16, 1993",right,"1,83m",236953,,"Jan 20, 2016",€3.50m,Sam Byram,['England'],West-Ham-United,Right-Back,2018-2019,Leeds United,
34,Retired,"Jan 16, 1985",right,"1,76m",20007,,"Jul 1, 2017",€3.50m,Pablo Zabaleta,"['Argentina', 'Spain']",West-Ham-United,Right-Back,2018-2019,Manchester City,
19,Ipswich Town,"Jan 24, 2000",right,"1,84m",468002,,"Jul 1, 2020",,Ben Johnson,['England'],West-Ham-United,Right-Back,2018-2019,West Ham United U21,
20,Arsenal FC,"Jan 14, 1999",right,"1,88m",357662,,"Jul 1, 2017",€45.00m,Declan Rice,"['England', 'Ireland']",West-Ham-United,Defensive Midfield,2018-2019,West Ham United U21,
23,Stade Brestois 29,"Apr 15, 1996",right,"1,87m",247555,,"Aug 25, 2016",€8.00m,Edimilson Fernandes,"['Switzerland', 'Portugal']",West-Ham-United,Defensive Midfield,2018-2019,: Ablöse €6.40m,
33,CA Barracas Central,"Feb 6, 1986",left,"1,82m",51226,,"Aug 9, 2018",€1.50m,Carlos Sánchez,['Colombia'],West-Ham-United,Defensive Midfield,2018-2019,: Ablöse free transfer,
23,Burnley FC,"Apr 7, 1996",right,"1,75m",242606,,"Jul 1, 2015",€1.00m,Josh Cullen,"['Ireland', 'England']",West-Ham-United,Defensive Midfield,2018-2019,: Ablöse -,
19,Charlton Athletic,"Mar 25, 2000",right,"1,77m",419025,,"Jan 1, 2021",,Conor Coventry,"['Ireland', 'England']",West-Ham-United,Defensive Midfield,2018-2019,West Ham United U21,
27,Retired,"Jan 1, 1992",left,"1,72m",74223,,"Jul 9, 2018",€10.00m,Jack Wilshere,['England'],West-Ham-United,Central Midfield,2018-2019,Arsenal FC,
27,US Sassuolo,"Mar 27, 1992",right,"1,86m",101213,,"Jul 1, 2015",€7.00m,Pedro Obiang,"['Equatorial Guinea', 'Spain']",West-Ham-United,Central Midfield,2018-2019,UC Sampdoria,
32,Retired,"May 8, 1987",right,"1,80m",31835,,"Jan 1, 2005",€7.00m,Mark Noble,"['England', 'Ireland']",West-Ham-United,Central Midfield,2018-2019,: Ablöse -,
23,Without Club,"Sep 22, 1995",left,"1,80m",242644,,"Jul 1, 2014",,Moses Makasi,"['England', 'DR Congo']",West-Ham-United,Central Midfield,2018-2019,: Ablöse -,
20,Rotherham United,"Oct 30, 1998",left,,354134,,,,Joe Powell,['England'],West-Ham-United,Central Midfield,2018-2019,,
26,CA River Plate,"Feb 15, 1993",right,"1,70m",135853,,"Jul 1, 2016",€20.00m,Manuel Lanzini,"['Argentina', 'Italy']",West-Ham-United,Attacking Midfield,2018-2019,Al-Jazira Club,
32,Retired,"Jun 26, 1987",right,"1,77m",18935,,"Jan 1, 2019",€5.00m,Samir Nasri,"['France', 'Algeria']",West-Ham-United,Attacking Midfield,2018-2019,Disqualification,
26,Sociedade Esportiva Palmeiras,"Apr 15, 1993",right,"1,75m",159372,,"Jul 15, 2018",€40.00m,Felipe Anderson,['Brazil'],West-Ham-United,Left Winger,2018-2019,: Ablöse €38.00m,
22,Atlanta United FC,"Mar 16, 1997",right,"1,77m",258011,,"Aug 2, 2018",€1.00m,Xande Silva,"['Portugal', 'Angola']",West-Ham-United,Left Winger,2018-2019,Vitória Guimarães SC,
21,Without Club,"Jun 19, 1998",right,"1,76m",337321,,,,Nathan Holland,"['England', 'Barbados']",West-Ham-United,Left Winger,2018-2019,,
29,Dynamo Kyiv,"Oct 23, 1989",left,"1,89m",69015,,"Jul 11, 2018",€20.00m,Andriy Yarmolenko,['Ukraine'],West-Ham-United,Right Winger,2018-2019,Borussia Dortmund,
31,Retired,"Sep 7, 1987",left,"1,82m",22614,,"Jan 27, 2017",€7.00m,Robert Snodgrass,['Scotland'],West-Ham-United,Right Winger,2018-2019,: Ablöse €12.00m,
21,West Bromwich Albion,"Apr 19, 1998",left,"1,80m",342048,,"Jul 1, 2018",€5.00m,Grady Diangana,"['DR Congo', 'England']",West-Ham-United,Right Winger,2018-2019,West Ham United U21,
30,Inter Milan,"Apr 19, 1989",both,"1,90m",41384,,"Jul 22, 2017",€35.00m,Marko Arnautovic,"['Austria', 'Serbia']",West-Ham-United,Centre-Forward,2018-2019,Stoke City,
29,West Ham United,"Mar 28, 1990",right,"1,80m",104124,,"Sep 1, 2015",€15.00m,Michail Antonio,"['Jamaica', 'England']",West-Ham-United,Centre-Forward,2018-2019,: Ablöse €9.50m,
31,Deportivo Guadalajara,"Jun 1, 1988",right,"1,75m",50935,,"Jul 24, 2017",€12.00m,Chicharito,['Mexico'],West-Ham-United,Centre-Forward,2018-2019,Bayer 04 Leverkusen,
30,FC Girondins Bordeaux,"Jan 6, 1989",left,"1,94m",48066,,"Jul 1, 2013",€8.00m,Andy Carroll,['England'],West-Ham-United,Centre-Forward,2018-2019,: Ablöse €17.50m,
27,Rotherham United,"Jun 4, 1992",right,"1,83m",291544,,"Jan 31, 2018",€6.00m,Jordan Hugill,['England'],West-Ham-United,Centre-Forward,2018-2019,Preston North End,
30,Deportivo de La Coruña,"Sep 10, 1988",left,"1,80m",73185,,"Aug 9, 2018",€4.00m,Lucas Pérez,['Spain'],West-Ham-United,Centre-Forward,2018-2019,Arsenal FC,
