age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
25,Retired,"Jan 1, 1992",left,"1,72m",74223,"Jul 1, 2008",€18.00m,Jack Wilshere,['England'],Arsenal-FC,Central Midfield,2016-2017,Arsenal FC U18,
32,Real Oviedo,"Dec 13, 1984",both,"1,68m",15799,"Aug 7, 2012",€12.00m,Santi Cazorla,['Spain'],Arsenal-FC,Central Midfield,2016-2017,Málaga CF,
18,Brentford FC,"Oct 23, 1998",left,"1,84m",340321,,,Josh Dasilva,"['England', 'Angola']",Arsenal-FC,Central Midfield,2016-2017,,"Knee surgery - Return expected on Mar 15, 2025"
28,Retired,"Oct 15, 1988",left,"1,80m",35664,"Sep 2, 2013",€50.00m,Mesut Özil,['Germany'],Arsenal-FC,Attacking Midfield,2016-2017,Real Madrid,
19,US Salernitana 1919,"Jan 17, 1998",right,"1,84m",326300,,€1.00m,Jeff Reine-Adélaïde,"['France', 'Martinique']",Arsenal-FC,Attacking Midfield,2016-2017,,
21,Fulham FC,"May 3, 1996",right,"1,83m",242631,"Jul 1, 2015",€10.00m,Alex Iwobi,"['Nigeria', 'England']",Arsenal-FC,Left Winger,2016-2017,Arsenal FC U21,
19,Cardiff City,"Jan 31, 1998",right,"1,78m",314341,,,Chris Willock,"['England', 'Montserrat']",Arsenal-FC,Left Winger,2016-2017,,
19,Leicester City,"May 31, 1998",right,"1,82m",340328,,,Stephy Mavididi,"['England', 'DR Congo']",Arsenal-FC,Left Winger,2016-2017,,
28,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€20.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2016-2017,Southampton FC,
25,Atlético Clube Goianiense,"Jun 26, 1992",left,"1,78m",131248,"Aug 12, 2011",€6.00m,Joel Campbell,['Costa Rica'],Arsenal-FC,Right Winger,2016-2017,Deportivo Saprissa,
28,Udinese Calcio,"Dec 19, 1988",right,"1,69m",40433,"Jul 10, 2014",€65.00m,Alexis Sánchez,['Chile'],Arsenal-FC,Centre-Forward,2016-2017,FC Barcelona,"Calf problems - Return expected on Dec 2, 2024"
30,Los Angeles FC,"Sep 30, 1986",left,"1,92m",82442,"Jul 1, 2012",€22.00m,Olivier Giroud,['France'],Arsenal-FC,Centre-Forward,2016-2017,: Ablöse €12.00m,
28,Deportivo de La Coruña,"Sep 10, 1988",left,"1,80m",73185,"Aug 30, 2016",€15.00m,Lucas Pérez,['Spain'],Arsenal-FC,Centre-Forward,2016-2017,Deportivo de La Coruña,
26,Brighton & Hove Albion,"Nov 26, 1990",right,"1,85m",67063,"Sep 1, 2014",€15.00m,Danny Welbeck,"['England', 'Ghana']",Arsenal-FC,Centre-Forward,2016-2017,Manchester United,
21,Ajax Amsterdam,"Oct 9, 1995",right,"1,83m",197642,"Jul 1, 2015",€1.00m,Chuba Akpom,"['England', 'Nigeria']",Arsenal-FC,Centre-Forward,2016-2017,Arsenal FC U21,
24,Qingdao Red Lions,"Jan 27, 1993",right,"1,94m",127194,"Jul 1, 2013",€1.00m,Yaya Sanogo,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Centre-Forward,2016-2017,AJ Auxerre,
29,Atlético Nacional,"Aug 31, 1988",right,"1,83m",73396,"Jul 27, 2014",€5.00m,David Ospina,"['Colombia', 'France']",Arsenal-FC,Goalkeeper,2017-2018,OGC Nice,
36,Retired,"May 20, 1982",left,"1,96m",5658,"Jul 1, 2015",€3.00m,Petr Cech,['Czech Republic'],Arsenal-FC,Goalkeeper,2017-2018,Chelsea FC,
23,Colchester United,"Sep 9, 1994",right,"2,01m",220491,"Jul 1, 2015",€500k,Matt Macey,['England'],Arsenal-FC,Goalkeeper,2017-2018,Arsenal FC U21,
23,UTA Arad,"Feb 25, 1995",right,"1,95m",205757,"Jul 1, 2018",,Dejan Iliev,"['North Macedonia', 'England']",Arsenal-FC,Goalkeeper,2017-2018,Arsenal FC U23,muscular problems - Return unknown
26,Retired,"Apr 17, 1992",right,"1,84m",88590,"Aug 30, 2016",€25.00m,Shkodran Mustafi,"['Germany', 'Albania']",Arsenal-FC,Centre-Back,2017-2018,Valencia CF,
25,Atalanta BC,"Jun 20, 1993",left,"1,83m",94005,"Jul 1, 2017",€18.00m,Sead Kolasinac,"['Bosnia-Herzegovina', 'Germany']",Arsenal-FC,Centre-Back,2017-2018,FC Schalke 04,"Muscle injury - Return expected on Nov 18, 2024"
32,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€15.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2017-2018,FC Lorient,
23,Cardiff City,"Jan 20, 1995",right,"1,82m",215118,"Jul 28, 2014",€14.00m,Calum Chambers,['England'],Arsenal-FC,Centre-Back,2017-2018,Southampton FC,
22,Crystal Palace,"Sep 20, 1995",right,"1,89m",253341,"Jul 22, 2016",€7.00m,Rob Holding,['England'],Arsenal-FC,Centre-Back,2017-2018,Bolton Wanderers,
20,West Ham United,"Dec 11, 1997",right,"1,94m",415912,"Jan 4, 2018",€3.00m,Konstantinos Mavropanos,['Greece'],Arsenal-FC,Centre-Back,2017-2018,PAS Giannina,
20,Birmingham City,"Jan 4, 1998",right,"1,92m",287247,"Jan 21, 2015",€2.00m,Krystian Bielik,['Poland'],Arsenal-FC,Centre-Back,2017-2018,Legia Warszawa,
33,Retired,"Sep 29, 1984",right,"2,00m",6710,"Aug 31, 2011",€1.00m,Per Mertesacker,['Germany'],Arsenal-FC,Centre-Back,2017-2018,SV Werder Bremen,
32,Retired,"Feb 26, 1986",left,"1,79m",43003,"Jan 31, 2013",€13.00m,Nacho Monreal,['Spain'],Arsenal-FC,Left-Back,2017-2018,Málaga CF,
22,Rotherham United,"Apr 2, 1996",left,"1,78m",480191,,€250k,Cohen Bramall,['England'],Arsenal-FC,Left-Back,2017-2018,,
23,Real Betis Balompié,"Mar 19, 1995",right,"1,78m",191217,"Jul 1, 2014",€40.00m,Héctor Bellerín,['Spain'],Arsenal-FC,Right-Back,2017-2018,Arsenal FC U21,
20,Olympique Lyon,"Aug 29, 1997",right,"1,80m",285845,"Jul 1, 2017",€7.00m,Ainsley Maitland-Niles,"['England', 'Jamaica']",Arsenal-FC,Right-Back,2017-2018,Arsenal FC U23,
32,Retired,"Jul 28, 1985",right,"1,77m",27306,"Jul 17, 2014",€4.50m,Mathieu Debuchy,['France'],Arsenal-FC,Right-Back,2017-2018,Newcastle United,
26,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,"Jul 8, 2011",€3.50m,Carl Jenkinson,"['England', 'Finland']",Arsenal-FC,Right-Back,2017-2018,Charlton Athletic,
19,Bolton Wanderers,"Oct 2, 1998",right,"1,76m",397099,,,Jordi Osei-Tutu,"['England', 'Ghana']",Arsenal-FC,Right-Back,2017-2018,,
25,Bayer 04 Leverkusen,"Sep 27, 1992",left,"1,86m",111455,"Jul 1, 2016",€40.00m,Granit Xhaka,['Switzerland'],Arsenal-FC,Defensive Midfield,2017-2018,Borussia Mönchengladbach,
27,Without Club,"May 13, 1991",right,"1,77m",74869,"Jul 1, 2011",€12.00m,Francis Coquelin,"['France', 'Réunion']",Arsenal-FC,Defensive Midfield,2017-2018,Arsenal FC Reserves,
25,Al-Jazira Club,"Jul 11, 1992",right,"1,79m",160438,"Jan 14, 2016",€10.00m,Mohamed Elneny,['Egypt'],Arsenal-FC,Defensive Midfield,2017-2018,: Ablöse €12.50m,
19,Bristol City,"Feb 2, 1999",right,"1,78m",340320,,€500k,Marcus McGuane,"['England', 'Ireland']",Arsenal-FC,Defensive Midfield,2017-2018,,
19,Inverness Caledonian Thistle FC,"Feb 11, 1999",right,"1,87m",293726,,,Charlie Gilmour,"['Scotland', 'England']",Arsenal-FC,Defensive Midfield,2017-2018,,
20,Coventry City,"Feb 5, 1998",right,"1,85m",314384,,,Ben Sheaf,['England'],Arsenal-FC,Defensive Midfield,2017-2018,,
27,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€45.00m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2017-2018,: Ablöse €6.40m,Hamstring injury - Return unknown
24,Besiktas JK,"Aug 15, 1993",right,"1,80m",143424,"Aug 8, 2011",€40.00m,Alex Oxlade-Chamberlain,['England'],Arsenal-FC,Central Midfield,2017-2018,Southampton FC,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays"
29,Inter Milan,"Jan 21, 1989",both,"1,77m",55735,"Jan 22, 2018",€35.00m,Henrikh Mkhitaryan,['Armenia'],Arsenal-FC,Central Midfield,2017-2018,Manchester United,
26,Retired,"Jan 1, 1992",left,"1,72m",74223,"Jul 1, 2008",€20.00m,Jack Wilshere,['England'],Arsenal-FC,Central Midfield,2017-2018,Arsenal FC U18,
33,Real Oviedo,"Dec 13, 1984",both,"1,68m",15799,"Aug 7, 2012",€2.50m,Santi Cazorla,['Spain'],Arsenal-FC,Central Midfield,2017-2018,Málaga CF,
19,Pafos FC,"Apr 24, 1999",left,"1,78m",319213,,€50k,Vlad Dragomir,"['Romania', 'Cyprus']",Arsenal-FC,Central Midfield,2017-2018,,
19,Brentford FC,"Oct 23, 1998",left,"1,84m",340321,,,Josh Dasilva,"['England', 'Angola']",Arsenal-FC,Central Midfield,2017-2018,,"Knee surgery - Return expected on Mar 15, 2025"
18,Newcastle United,"Aug 20, 1999",right,"1,86m",340329,"Jul 1, 2019",,Joe Willock,"['England', 'Montserrat']",Arsenal-FC,Central Midfield,2017-2018,Arsenal FC U23,
29,Retired,"Oct 15, 1988",left,"1,80m",35664,"Sep 2, 2013",€50.00m,Mesut Özil,['Germany'],Arsenal-FC,Attacking Midfield,2017-2018,Real Madrid,
20,US Salernitana 1919,"Jan 17, 1998",right,"1,84m",326300,,€3.00m,Jeff Reine-Adélaïde,"['France', 'Martinique']",Arsenal-FC,Attacking Midfield,2017-2018,,
22,Fulham FC,"May 3, 1996",right,"1,83m",242631,"Jul 1, 2015",€15.00m,Alex Iwobi,"['Nigeria', 'England']",Arsenal-FC,Left Winger,2017-2018,Arsenal FC U21,
29,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€20.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2017-2018,Southampton FC,
18,Fulham FC,"Dec 10, 1999",right,"1,75m",340325,"Jul 1, 2019",,Reiss Nelson,"['England', 'Jamaica']",Arsenal-FC,Right Winger,2017-2018,Arsenal FC U23,
29,Al-Qadsiah FC,"Jun 18, 1989",right,"1,87m",58864,"Jan 31, 2018",€75.00m,Pierre-Emerick Aubameyang,"['Gabon', 'France']",Arsenal-FC,Centre-Forward,2017-2018,Borussia Dortmund,
29,Udinese Calcio,"Dec 19, 1988",right,"1,69m",40433,"Jul 10, 2014",€70.00m,Alexis Sánchez,['Chile'],Arsenal-FC,Centre-Forward,2017-2018,FC Barcelona,"Calf problems - Return expected on Dec 2, 2024"
27,Olympique Lyon,"May 28, 1991",right,"1,75m",93720,"Jul 5, 2017",€60.00m,Alexandre Lacazette,"['France', 'Guadeloupe']",Arsenal-FC,Centre-Forward,2017-2018,: Ablöse €53.00m,
31,Los Angeles FC,"Sep 30, 1986",left,"1,92m",82442,"Jul 1, 2012",€18.00m,Olivier Giroud,['France'],Arsenal-FC,Centre-Forward,2017-2018,: Ablöse €12.00m,
27,Brighton & Hove Albion,"Nov 26, 1990",right,"1,85m",67063,"Sep 1, 2014",€15.00m,Danny Welbeck,"['England', 'Ghana']",Arsenal-FC,Centre-Forward,2017-2018,Manchester United,
22,Ajax Amsterdam,"Oct 9, 1995",right,"1,83m",197642,"Jul 1, 2015",€1.20m,Chuba Akpom,"['England', 'Nigeria']",Arsenal-FC,Centre-Forward,2017-2018,Arsenal FC U21,
19,Crystal Palace,"May 30, 1999",right,"1,75m",340324,"Jan 1, 2019",,Eddie Nketiah,"['England', 'Ghana']",Arsenal-FC,Centre-Forward,2017-2018,Arsenal FC U23,
27,Fulham FC,"Mar 4, 1992",right,"1,90m",72476,"Jul 1, 2018",€30.00m,Bernd Leno,['Germany'],Arsenal-FC,Goalkeeper,2018-2019,Bayer 04 Leverkusen,
30,Atlético Nacional,"Aug 31, 1988",right,"1,83m",73396,"Jul 27, 2014",€4.00m,David Ospina,"['Colombia', 'France']",Arsenal-FC,Goalkeeper,2018-2019,OGC Nice,
37,Retired,"May 20, 1982",left,"1,96m",5658,"Jul 1, 2015",€2.50m,Petr Cech,['Czech Republic'],Arsenal-FC,Goalkeeper,2018-2019,Chelsea FC,
26,Aston Villa,"Sep 2, 1992",right,"1,95m",111873,"Jul 1, 2012",€2.00m,Emiliano Martínez,"['Argentina', 'Spain']",Arsenal-FC,Goalkeeper,2018-2019,Arsenal FC U21,
24,Colchester United,"Sep 9, 1994",right,"2,01m",220491,"Jul 1, 2015",€250k,Matt Macey,['England'],Arsenal-FC,Goalkeeper,2018-2019,Arsenal FC U21,
24,UTA Arad,"Feb 25, 1995",right,"1,95m",205757,"Jul 1, 2018",,Dejan Iliev,"['North Macedonia', 'England']",Arsenal-FC,Goalkeeper,2018-2019,Arsenal FC U23,muscular problems - Return unknown
27,Retired,"Apr 17, 1992",right,"1,84m",88590,"Aug 30, 2016",€25.00m,Shkodran Mustafi,"['Germany', 'Albania']",Arsenal-FC,Centre-Back,2018-2019,Valencia CF,
31,Retired,"Jun 9, 1988",right,"1,86m",34322,"Jul 2, 2018",€20.00m,Sokratis Papastathopoulos,['Greece'],Arsenal-FC,Centre-Back,2018-2019,Borussia Dortmund,
26,Atalanta BC,"Jun 20, 1993",left,"1,83m",94005,"Jul 1, 2017",€20.00m,Sead Kolasinac,"['Bosnia-Herzegovina', 'Germany']",Arsenal-FC,Centre-Back,2018-2019,FC Schalke 04,"Muscle injury - Return expected on Nov 18, 2024"
24,Cardiff City,"Jan 20, 1995",right,"1,82m",215118,"Jul 28, 2014",€14.00m,Calum Chambers,['England'],Arsenal-FC,Centre-Back,2018-2019,Southampton FC,
23,Crystal Palace,"Sep 20, 1995",right,"1,89m",253341,"Jul 22, 2016",€12.00m,Rob Holding,['England'],Arsenal-FC,Centre-Back,2018-2019,Bolton Wanderers,
33,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€8.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2018-2019,FC Lorient,
21,West Ham United,"Dec 11, 1997",right,"1,94m",415912,"Jan 4, 2018",€3.00m,Konstantinos Mavropanos,['Greece'],Arsenal-FC,Centre-Back,2018-2019,PAS Giannina,
21,Birmingham City,"Jan 4, 1998",right,"1,92m",287247,"Jan 21, 2015",€2.00m,Krystian Bielik,['Poland'],Arsenal-FC,Centre-Back,2018-2019,Legia Warszawa,
22,Plymouth Argyle,"Jan 26, 1997",right,"1,80m",251885,,€300k,Julio Pleguezuelo,['Spain'],Arsenal-FC,Centre-Back,2018-2019,,
18,Fleetwood Town,"Jul 9, 2000",left,"1,95m",392761,,,Zech Medley,['England'],Arsenal-FC,Centre-Back,2018-2019,,Achilles tendon rupture - Return unknown
33,Retired,"Feb 26, 1986",left,"1,79m",43003,"Jan 31, 2013",€8.00m,Nacho Monreal,['Spain'],Arsenal-FC,Left-Back,2018-2019,Málaga CF,
24,Real Betis Balompié,"Mar 19, 1995",right,"1,78m",191217,"Jul 1, 2014",€40.00m,Héctor Bellerín,['Spain'],Arsenal-FC,Right-Back,2018-2019,Arsenal FC U21,
21,Olympique Lyon,"Aug 29, 1997",right,"1,80m",285845,"Jul 1, 2017",€12.00m,Ainsley Maitland-Niles,"['England', 'Jamaica']",Arsenal-FC,Right-Back,2018-2019,Arsenal FC U23,
27,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,"Jul 8, 2011",€2.00m,Carl Jenkinson,"['England', 'Finland']",Arsenal-FC,Right-Back,2018-2019,Charlton Athletic,
35,Retired,"Jan 16, 1984",right,"1,82m",2865,"Jul 1, 2018",€1.50m,Stephan Lichtsteiner,['Switzerland'],Arsenal-FC,Right-Back,2018-2019,: Ablöse free transfer,
20,Bolton Wanderers,"Oct 2, 1998",right,"1,76m",397099,,,Jordi Osei-Tutu,"['England', 'Ghana']",Arsenal-FC,Right-Back,2018-2019,,
23,Galatasaray,"Feb 11, 1996",right,"1,66m",318077,"Jul 10, 2018",€55.00m,Lucas Torreira,"['Uruguay', 'Spain']",Arsenal-FC,Defensive Midfield,2018-2019,UC Sampdoria,
26,Bayer 04 Leverkusen,"Sep 27, 1992",left,"1,86m",111455,"Jul 1, 2016",€45.00m,Granit Xhaka,['Switzerland'],Arsenal-FC,Defensive Midfield,2018-2019,Borussia Mönchengladbach,
26,Al-Jazira Club,"Jul 11, 1992",right,"1,79m",160438,"Jan 14, 2016",€8.00m,Mohamed Elneny,['Egypt'],Arsenal-FC,Defensive Midfield,2018-2019,: Ablöse €12.50m,
20,Inverness Caledonian Thistle FC,"Feb 11, 1999",right,"1,87m",293726,,,Charlie Gilmour,"['Scotland', 'England']",Arsenal-FC,Defensive Midfield,2018-2019,,
28,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€40.00m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2018-2019,: Ablöse €6.40m,Hamstring injury - Return unknown
20,SS Lazio,"Apr 14, 1999",right,"1,85m",465830,"Jul 11, 2018",€35.00m,Mattéo Guendouzi,"['France', 'Morocco']",Arsenal-FC,Central Midfield,2018-2019,FC Lorient,
30,Inter Milan,"Jan 21, 1989",both,"1,77m",55735,"Jan 22, 2018",€25.00m,Henrikh Mkhitaryan,['Armenia'],Arsenal-FC,Central Midfield,2018-2019,Manchester United,
19,Newcastle United,"Aug 20, 1999",right,"1,86m",340329,"Jul 1, 2019",,Joe Willock,"['England', 'Montserrat']",Arsenal-FC,Central Midfield,2018-2019,Arsenal FC U23,
30,Retired,"Oct 15, 1988",left,"1,80m",35664,"Sep 2, 2013",€25.00m,Mesut Özil,['Germany'],Arsenal-FC,Attacking Midfield,2018-2019,Real Madrid,
25,Villarreal CF,"Jan 6, 1994",right,"1,76m",165007,"Jan 31, 2019",€12.00m,Denis Suárez,['Spain'],Arsenal-FC,Attacking Midfield,2018-2019,FC Barcelona,
18,Fulham FC,"Jul 28, 2000",right,"1,82m",392765,"Aug 1, 2020",€4.00m,Emile Smith Rowe,['England'],Arsenal-FC,Attacking Midfield,2018-2019,Arsenal FC U23,
23,Fulham FC,"May 3, 1996",right,"1,83m",242631,"Jul 1, 2015",€25.00m,Alex Iwobi,"['Nigeria', 'England']",Arsenal-FC,Left Winger,2018-2019,Arsenal FC U21,
19,Fulham FC,"Dec 10, 1999",right,"1,75m",340325,"Jul 1, 2019",€17.00m,Reiss Nelson,"['England', 'Jamaica']",Arsenal-FC,Right Winger,2018-2019,Arsenal FC U23,
24,RCD Mallorca,"Nov 10, 1994",right,"1,73m",245744,"Jul 18, 2016",€1.50m,Takuma Asano,['Japan'],Arsenal-FC,Right Winger,2018-2019,Sanfrecce Hiroshima,
17,Arsenal FC,"Sep 5, 2001",left,"1,78m",433177,"Jul 1, 2019",,Bukayo Saka,"['England', 'Nigeria']",Arsenal-FC,Right Winger,2018-2019,Arsenal FC U23,"Leg injury - Return expected on Nov 18, 2024"
28,Olympique Lyon,"May 28, 1991",right,"1,75m",93720,"Jul 5, 2017",€70.00m,Alexandre Lacazette,"['France', 'Guadeloupe']",Arsenal-FC,Centre-Forward,2018-2019,: Ablöse €53.00m,
30,Al-Qadsiah FC,"Jun 18, 1989",right,"1,87m",58864,"Jan 31, 2018",€70.00m,Pierre-Emerick Aubameyang,"['Gabon', 'France']",Arsenal-FC,Centre-Forward,2018-2019,Borussia Dortmund,
28,Brighton & Hove Albion,"Nov 26, 1990",right,"1,85m",67063,"Sep 1, 2014",€12.00m,Danny Welbeck,"['England', 'Ghana']",Arsenal-FC,Centre-Forward,2018-2019,Manchester United,
20,Crystal Palace,"May 30, 1999",right,"1,75m",340324,"Jan 1, 2019",€8.00m,Eddie Nketiah,"['England', 'Ghana']",Arsenal-FC,Centre-Forward,2018-2019,Arsenal FC U23,
18,Crawley Town,"Feb 14, 2001",right,"1,83m",503768,,,Tyreece John-Jules,"['England', 'Dominica']",Arsenal-FC,Centre-Forward,2018-2019,,
