age,currentClub,dateOfBirth,foot,height,id,joined,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
24,Slovan Bratislava,"Nov 15, 1992",left,"1,87m",122675,,"Jul 1, 2015",€7.00m,Kevin Wimmer,['Austria'],Tottenham-Hotspur,Centre-Back,2016-2017,1.FC Köln,
19,Celtic FC,"Dec 31, 1997",right,"1,83m",341049,,"Jul 1, 2016",€500k,Cameron Carter-Vickers,"['United States', 'England']",Tottenham-Hotspur,Centre-Back,2016-2017,Tottenham Hotspur U23,
20,---,"Feb 8, 1997",right,"1,87m",307763,,,€100k,Anton Walkes,"['England', 'Jamaica']",Tottenham-Hotspur,Centre-Back,2016-2017,,
26,Retired,"Jul 2, 1990",left,"1,73m",50174,,"Jul 25, 2007",€28.00m,Danny Rose,"['England', 'Jamaica']",Tottenham-Hotspur,Left-Back,2016-2017,Leeds United U18,
27,Manchester City,"May 28, 1990",right,"1,78m",95424,,"Jul 22, 2009",€30.00m,Kyle Walker,['England'],Tottenham-Hotspur,Right-Back,2016-2017,Sheffield United,
26,Newcastle United,"Sep 19, 1990",right,"1,73m",95810,,"Jul 1, 2015",€10.00m,Kieran Trippier,['England'],Tottenham-Hotspur,Right-Back,2016-2017,: Ablöse €4.90m,Hamstring injury - Return unknown
20,Southampton FC,"Apr 13, 1997",right,"1,73m",341051,,"Jul 1, 2017",€250k,Kyle Walker-Peters,"['England', 'Jamaica']",Tottenham-Hotspur,Right-Back,2016-2017,Tottenham Hotspur U23,
26,CF Montréal,"Jun 25, 1991",right,"1,84m",77760,,"Jul 1, 2016",€25.00m,Victor Wanyama,['Kenya'],Tottenham-Hotspur,Defensive Midfield,2016-2017,Southampton FC,
22,LOSC Lille,"Nov 24, 1994",left,"1,87m",245537,,"Jan 1, 2014",€18.00m,Nabil Bentaleb,"['Algeria', 'France']",Tottenham-Hotspur,Defensive Midfield,2016-2017,Tottenham Hotspur U21,heart problems - Return unknown
21,Leicester City,"Feb 2, 1996",right,"1,78m",249126,,"Jul 1, 2016",€4.00m,Harry Winks,['England'],Tottenham-Hotspur,Defensive Midfield,2016-2017,Tottenham Hotspur U23,
21,Spartak Varna,"May 14, 1996",left,"1,76m",186383,,,€100k,Filip Lesniak,['Slovakia'],Tottenham-Hotspur,Defensive Midfield,2016-2017,,
25,Manchester United,"Feb 14, 1992",right,"1,82m",69633,,"Aug 30, 2013",€40.00m,Christian Eriksen,['Denmark'],Tottenham-Hotspur,Central Midfield,2016-2017,: Ablöse €14.15m,
27,Watford FC,"Aug 16, 1989",right,"1,87m",46001,,"Aug 31, 2016",€20.00m,Moussa Sissoko,"['France', 'Mali']",Tottenham-Hotspur,Central Midfield,2016-2017,Newcastle United,
29,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 29, 2012",€18.00m,Mousa Dembélé,"['Belgium', 'Mali']",Tottenham-Hotspur,Central Midfield,2016-2017,Fulham FC,
26,Retired,"Jun 13, 1991",right,"1,75m",61834,,"Jul 1, 2009",€8.50m,Ryan Mason,['England'],Tottenham-Hotspur,Central Midfield,2016-2017,Tottenham Hotspur U18,
25,Milton Keynes Dons,"May 28, 1992",left,"1,77m",121279,,"Jul 1, 2010",€6.00m,Tom Carroll,['England'],Tottenham-Hotspur,Central Midfield,2016-2017,Tottenham Hotspur U18,
20,Blackpool FC,"Apr 27, 1997",right,"1,85m",243589,,"Jul 1, 2015",€2.50m,Josh Onomah,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2016-2017,Tottenham Hotspur U18,
20,Hibernian FC,"Feb 23, 1997",right,"1,79m",258912,,,€100k,Luke Amos,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2016-2017,,
21,Without Club,"Apr 11, 1996",right,"1,88m",207929,,"Feb 2, 2015",€45.00m,Dele Alli,"['England', 'Nigeria']",Tottenham-Hotspur,Attacking Midfield,2016-2017,Milton Keynes Dons,
24,Tottenham Hotspur,"Jul 8, 1992",both,"1,84m",91845,,"Aug 28, 2015",€30.00m,Heung-min Son,"['Korea, South']",Tottenham-Hotspur,Left Winger,2016-2017,Bayer 04 Leverkusen,Team captain
22,Damac FC,"Feb 13, 1995",right,"1,72m",215679,,"Aug 31, 2016",€7.00m,Georges-Kevin N'Koudou,"['Cameroon', 'France']",Tottenham-Hotspur,Left Winger,2016-2017,Olympique Marseille,
18,Minnesota United FC,"May 13, 1999",right,"1,70m",387313,,,,Samuel Shashoua,"['England', 'Venezuela']",Tottenham-Hotspur,Left Winger,2016-2017,,
25,AEK Athens,"Mar 4, 1992",left,"1,84m",111630,,"Aug 30, 2013",€25.00m,Erik Lamela,"['Argentina', 'Spain']",Tottenham-Hotspur,Right Winger,2016-2017,: Ablöse €30.00m,
23,FC Rapid 1923,"Aug 15, 1993",right,"1,75m",241119,,"Aug 15, 2015",€7.00m,Clinton N'Jie,['Cameroon'],Tottenham-Hotspur,Right Winger,2016-2017,: Ablöse €14.10m,
18,Sporting CP,"Dec 3, 1998",left,"1,68m",314367,,,,Marcus Edwards,"['England', 'Cyprus']",Tottenham-Hotspur,Right Winger,2016-2017,,
23,Bayern Munich,"Jul 28, 1993",right,"1,88m",132098,,"Jul 1, 2010",€60.00m,Harry Kane,['England'],Tottenham-Hotspur,Centre-Forward,2016-2017,Tottenham Hotspur U18,
23,Royal Antwerp FC,"Jun 15, 1994",left,"1,85m",207015,,"Jul 12, 2016",€13.00m,Vincent Janssen,['Netherlands'],Tottenham-Hotspur,Centre-Forward,2016-2017,AZ Alkmaar,
19,ACSM Politehnica Iasi,"Jul 13, 1997",left,"1,83m",345739,,,,Shayon Harrison,"['England', 'Jamaica']",Tottenham-Hotspur,Centre-Forward,2016-2017,,
31,Los Angeles FC,"Dec 26, 1986",left,"1,88m",17965,,"Aug 31, 2012",€25.00m,Hugo Lloris,['France'],Tottenham-Hotspur,Goalkeeper,2017-2018,: Ablöse €12.60m,
34,Retired,"Oct 20, 1983",right,"1,83m",26276,,"Oct 14, 2019",€2.50m,Michel Vorm,"['Netherlands', 'Suriname']",Tottenham-Hotspur,Goalkeeper,2017-2018,Without Club,
26,Girona FC,"Jan 2, 1992",right,"1,95m",195488,,"Aug 23, 2017",€1.00m,Paulo Gazzaniga,"['Argentina', 'Italy']",Tottenham-Hotspur,Goalkeeper,2017-2018,Southampton FC,
19,Tottenham Hotspur,"Oct 2, 1998",right,"1,88m",282823,,"Jul 1, 2019",,Alfie Whiteman,['England'],Tottenham-Hotspur,Goalkeeper,2017-2018,Tottenham Hotspur U23,
29,Royal Antwerp FC,"Mar 2, 1989",right,"1,87m",42710,,"Jul 8, 2015",€40.00m,Toby Alderweireld,['Belgium'],Tottenham-Hotspur,Centre-Back,2017-2018,: Ablöse €16.00m,
22,Galatasaray,"Jun 12, 1996",right,"1,87m",341429,,"Aug 23, 2017",€40.00m,Davinson Sánchez,['Colombia'],Tottenham-Hotspur,Centre-Back,2017-2018,Ajax Amsterdam,"Yellow card suspension - until Nov 24, 2024 - Süper Lig - 1 matchday"
24,Bayern Munich,"Jan 15, 1994",right,"1,91m",175722,"Returned after loan spell with Bayern Munich; date: Jun 30, 2024; fee: End of loan","Jul 31, 2014",€40.00m,Eric Dier,"['England', 'Portugal']",Tottenham-Hotspur,Centre-Back,2017-2018,Sporting CP,
31,RSC Anderlecht,"Apr 24, 1987",left,"1,89m",43250,,"Jul 12, 2012",€32.00m,Jan Vertonghen,['Belgium'],Tottenham-Hotspur,Centre-Back,2017-2018,: Ablöse €12.50m,Achilles tendon problems - Return unknown
25,Tottenham Hotspur,"Apr 24, 1993",left,"1,81m",192765,,"Jul 23, 2014",€25.00m,Ben Davies,['Wales'],Tottenham-Hotspur,Centre-Back,2017-2018,: Ablöse €12.65m,
25,Slovan Bratislava,"Nov 15, 1992",left,"1,87m",122675,,"Jul 1, 2015",€10.00m,Kevin Wimmer,['Austria'],Tottenham-Hotspur,Centre-Back,2017-2018,1.FC Köln,
20,Celtic FC,"Dec 31, 1997",right,"1,83m",341049,,"Jul 1, 2016",€1.00m,Cameron Carter-Vickers,"['United States', 'England']",Tottenham-Hotspur,Centre-Back,2017-2018,Tottenham Hotspur U23,
27,Retired,"Jul 2, 1990",left,"1,73m",50174,,"Jul 25, 2007",€30.00m,Danny Rose,"['England', 'Jamaica']",Tottenham-Hotspur,Left-Back,2017-2018,Leeds United U18,
27,Newcastle United,"Sep 19, 1990",right,"1,73m",95810,,"Jul 1, 2015",€20.00m,Kieran Trippier,['England'],Tottenham-Hotspur,Right-Back,2017-2018,: Ablöse €4.90m,Hamstring injury - Return unknown
25,Without Club,"Dec 24, 1992",right,"1,76m",127032,,"Aug 31, 2017",€20.00m,Serge Aurier,"[""Cote d'Ivoire""]",Tottenham-Hotspur,Right-Back,2017-2018,: Ablöse €25.00m,
20,Villarreal CF,"Jan 12, 1998",right,"1,87m",480763,,"Aug 30, 2017",€5.00m,Juan Foyth,"['Argentina', 'Spain']",Tottenham-Hotspur,Right-Back,2017-2018,Club Estudiantes de La Plata,
21,Southampton FC,"Apr 13, 1997",right,"1,73m",341051,,"Jul 1, 2017",€3.00m,Kyle Walker-Peters,"['England', 'Jamaica']",Tottenham-Hotspur,Right-Back,2017-2018,Tottenham Hotspur U23,
27,CF Montréal,"Jun 25, 1991",right,"1,84m",77760,,"Jul 1, 2016",€30.00m,Victor Wanyama,['Kenya'],Tottenham-Hotspur,Defensive Midfield,2017-2018,Southampton FC,
22,Leicester City,"Feb 2, 1996",right,"1,78m",249126,,"Jul 1, 2016",€15.00m,Harry Winks,['England'],Tottenham-Hotspur,Defensive Midfield,2017-2018,Tottenham Hotspur U23,
26,Manchester United,"Feb 14, 1992",right,"1,82m",69633,,"Aug 30, 2013",€80.00m,Christian Eriksen,['Denmark'],Tottenham-Hotspur,Central Midfield,2017-2018,: Ablöse €14.15m,
28,Watford FC,"Aug 16, 1989",right,"1,87m",46001,,"Aug 31, 2016",€18.00m,Moussa Sissoko,"['France', 'Mali']",Tottenham-Hotspur,Central Midfield,2017-2018,Newcastle United,
30,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 29, 2012",€18.00m,Mousa Dembélé,"['Belgium', 'Mali']",Tottenham-Hotspur,Central Midfield,2017-2018,Fulham FC,
21,Blackpool FC,"Apr 27, 1997",right,"1,85m",243589,,"Jul 1, 2015",€3.00m,Josh Onomah,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2017-2018,Tottenham Hotspur U18,
21,Hibernian FC,"Feb 23, 1997",right,"1,79m",258912,,,€100k,Luke Amos,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2017-2018,,
18,Without Club,"Feb 14, 2000",right,"1,82m",406637,,,,Tashan Oakley-Boothe,"['England', 'Jamaica']",Tottenham-Hotspur,Central Midfield,2017-2018,,
21,Wealdstone FC,"Feb 24, 1997",left,"1,79m",320913,,,,Anthony Georgiou,"['Cyprus', 'England']",Tottenham-Hotspur,Left Midfield,2017-2018,,
22,Without Club,"Apr 11, 1996",right,"1,88m",207929,,"Feb 2, 2015",€100.00m,Dele Alli,"['England', 'Nigeria']",Tottenham-Hotspur,Attacking Midfield,2017-2018,Milton Keynes Dons,
25,Tottenham Hotspur,"Jul 8, 1992",both,"1,84m",91845,,"Aug 28, 2015",€50.00m,Heung-min Son,"['Korea, South']",Tottenham-Hotspur,Left Winger,2017-2018,Bayer 04 Leverkusen,Team captain
23,Damac FC,"Feb 13, 1995",right,"1,72m",215679,,"Aug 31, 2016",€7.00m,Georges-Kevin N'Koudou,"['Cameroon', 'France']",Tottenham-Hotspur,Left Winger,2017-2018,Olympique Marseille,
25,São Paulo Futebol Clube,"Aug 13, 1992",right,"1,72m",77100,,"Jan 31, 2018",€28.00m,Lucas Moura,['Brazil'],Tottenham-Hotspur,Right Winger,2017-2018,: Ablöse €28.40m,
26,AEK Athens,"Mar 4, 1992",left,"1,84m",111630,,"Aug 30, 2013",€20.00m,Erik Lamela,"['Argentina', 'Spain']",Tottenham-Hotspur,Right Winger,2017-2018,: Ablöse €30.00m,
24,Bayern Munich,"Jul 28, 1993",right,"1,88m",132098,,"Jul 1, 2010",€150.00m,Harry Kane,['England'],Tottenham-Hotspur,Centre-Forward,2017-2018,Tottenham Hotspur U18,
24,Royal Antwerp FC,"Jun 15, 1994",left,"1,85m",207015,,"Jul 12, 2016",€9.00m,Vincent Janssen,['Netherlands'],Tottenham-Hotspur,Centre-Forward,2017-2018,AZ Alkmaar,
33,Retired,"Feb 26, 1985",right,"1,95m",35564,,"Aug 31, 2017",€7.00m,Fernando Llorente,['Spain'],Tottenham-Hotspur,Centre-Forward,2017-2018,: Ablöse €15.10m,
19,Pittsburgh Riverhounds SC,"Nov 9, 1998",right,"1,75m",357397,,,,Kazaiah Sterling,"['England', 'Jamaica']",Tottenham-Hotspur,Centre-Forward,2017-2018,,
32,Los Angeles FC,"Dec 26, 1986",left,"1,88m",17965,,"Aug 31, 2012",€25.00m,Hugo Lloris,['France'],Tottenham-Hotspur,Goalkeeper,2018-2019,: Ablöse €12.60m,
27,Girona FC,"Jan 2, 1992",right,"1,95m",195488,,"Aug 23, 2017",€2.00m,Paulo Gazzaniga,"['Argentina', 'Italy']",Tottenham-Hotspur,Goalkeeper,2018-2019,Southampton FC,
35,Retired,"Oct 20, 1983",right,"1,83m",26276,,"Oct 14, 2019",€1.00m,Michel Vorm,"['Netherlands', 'Suriname']",Tottenham-Hotspur,Goalkeeper,2018-2019,Without Club,
20,Tottenham Hotspur,"Oct 2, 1998",right,"1,88m",282823,,"Jul 1, 2019",,Alfie Whiteman,['England'],Tottenham-Hotspur,Goalkeeper,2018-2019,Tottenham Hotspur U23,
23,Galatasaray,"Jun 12, 1996",right,"1,87m",341429,,"Aug 23, 2017",€55.00m,Davinson Sánchez,['Colombia'],Tottenham-Hotspur,Centre-Back,2018-2019,Ajax Amsterdam,"Yellow card suspension - until Nov 24, 2024 - Süper Lig - 1 matchday"
30,Royal Antwerp FC,"Mar 2, 1989",right,"1,87m",42710,,"Jul 8, 2015",€40.00m,Toby Alderweireld,['Belgium'],Tottenham-Hotspur,Centre-Back,2018-2019,: Ablöse €16.00m,
25,Bayern Munich,"Jan 15, 1994",right,"1,91m",175722,"Returned after loan spell with Bayern Munich; date: Jun 30, 2024; fee: End of loan","Jul 31, 2014",€40.00m,Eric Dier,"['England', 'Portugal']",Tottenham-Hotspur,Centre-Back,2018-2019,Sporting CP,
32,RSC Anderlecht,"Apr 24, 1987",left,"1,89m",43250,,"Jul 12, 2012",€28.00m,Jan Vertonghen,['Belgium'],Tottenham-Hotspur,Centre-Back,2018-2019,: Ablöse €12.50m,Achilles tendon problems - Return unknown
26,Tottenham Hotspur,"Apr 24, 1993",left,"1,81m",192765,,"Jul 23, 2014",€25.00m,Ben Davies,['Wales'],Tottenham-Hotspur,Centre-Back,2018-2019,: Ablöse €12.65m,
21,Celtic FC,"Dec 31, 1997",right,"1,83m",341049,,"Jul 1, 2016",€1.50m,Cameron Carter-Vickers,"['United States', 'England']",Tottenham-Hotspur,Centre-Back,2018-2019,Tottenham Hotspur U23,
19,Northampton Town,"Jan 29, 2000",right,"1,83m",406559,,,,Timothy Eyoma,"['England', 'Nigeria']",Tottenham-Hotspur,Centre-Back,2018-2019,,
28,Retired,"Jul 2, 1990",left,"1,73m",50174,,"Jul 25, 2007",€25.00m,Danny Rose,"['England', 'Jamaica']",Tottenham-Hotspur,Left-Back,2018-2019,Leeds United U18,
28,Newcastle United,"Sep 19, 1990",right,"1,73m",95810,,"Jul 1, 2015",€35.00m,Kieran Trippier,['England'],Tottenham-Hotspur,Right-Back,2018-2019,: Ablöse €4.90m,Hamstring injury - Return unknown
26,Without Club,"Dec 24, 1992",right,"1,76m",127032,,"Aug 31, 2017",€18.00m,Serge Aurier,"[""Cote d'Ivoire""]",Tottenham-Hotspur,Right-Back,2018-2019,: Ablöse €25.00m,
21,Villarreal CF,"Jan 12, 1998",right,"1,87m",480763,,"Aug 30, 2017",€15.00m,Juan Foyth,"['Argentina', 'Spain']",Tottenham-Hotspur,Right-Back,2018-2019,Club Estudiantes de La Plata,
22,Southampton FC,"Apr 13, 1997",right,"1,73m",341051,,"Jul 1, 2017",€3.50m,Kyle Walker-Peters,"['England', 'Jamaica']",Tottenham-Hotspur,Right-Back,2018-2019,Tottenham Hotspur U23,
23,Leicester City,"Feb 2, 1996",right,"1,78m",249126,,"Jul 1, 2016",€25.00m,Harry Winks,['England'],Tottenham-Hotspur,Defensive Midfield,2018-2019,Tottenham Hotspur U23,
28,CF Montréal,"Jun 25, 1991",right,"1,84m",77760,,"Jul 1, 2016",€20.00m,Victor Wanyama,['Kenya'],Tottenham-Hotspur,Defensive Midfield,2018-2019,Southampton FC,
18,Leicester City,"Sep 16, 2000",right,"1,75m",406638,,"Jul 1, 2018",€5.00m,Oliver Skipp,['England'],Tottenham-Hotspur,Defensive Midfield,2018-2019,Tottenham Hotspur U23,
20,Larne FC,"Nov 5, 1998",right,"1,77m",431424,,,,George Marsh,['England'],Tottenham-Hotspur,Defensive Midfield,2018-2019,,
27,Manchester United,"Feb 14, 1992",right,"1,82m",69633,,"Aug 30, 2013",€100.00m,Christian Eriksen,['Denmark'],Tottenham-Hotspur,Central Midfield,2018-2019,: Ablöse €14.15m,
29,Watford FC,"Aug 16, 1989",right,"1,87m",46001,,"Aug 31, 2016",€25.00m,Moussa Sissoko,"['France', 'Mali']",Tottenham-Hotspur,Central Midfield,2018-2019,Newcastle United,
31,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 29, 2012",€12.00m,Mousa Dembélé,"['Belgium', 'Mali']",Tottenham-Hotspur,Central Midfield,2018-2019,Fulham FC,
22,Blackpool FC,"Apr 27, 1997",right,"1,85m",243589,,"Jul 1, 2015",€3.00m,Josh Onomah,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2018-2019,Tottenham Hotspur U18,
22,Hibernian FC,"Feb 23, 1997",right,"1,79m",258912,,,€100k,Luke Amos,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2018-2019,,
23,Without Club,"Apr 11, 1996",right,"1,88m",207929,,"Feb 2, 2015",€90.00m,Dele Alli,"['England', 'Nigeria']",Tottenham-Hotspur,Attacking Midfield,2018-2019,Milton Keynes Dons,
26,Tottenham Hotspur,"Jul 8, 1992",both,"1,84m",91845,,"Aug 28, 2015",€80.00m,Heung-min Son,"['Korea, South']",Tottenham-Hotspur,Left Winger,2018-2019,Bayer 04 Leverkusen,Team captain
24,Damac FC,"Feb 13, 1995",right,"1,72m",215679,,"Aug 31, 2016",€5.00m,Georges-Kevin N'Koudou,"['Cameroon', 'France']",Tottenham-Hotspur,Left Winger,2018-2019,Olympique Marseille,
26,São Paulo Futebol Clube,"Aug 13, 1992",right,"1,72m",77100,,"Jan 31, 2018",€40.00m,Lucas Moura,['Brazil'],Tottenham-Hotspur,Right Winger,2018-2019,: Ablöse €28.40m,
27,AEK Athens,"Mar 4, 1992",left,"1,84m",111630,,"Aug 30, 2013",€18.00m,Erik Lamela,"['Argentina', 'Spain']",Tottenham-Hotspur,Right Winger,2018-2019,: Ablöse €30.00m,
25,Bayern Munich,"Jul 28, 1993",right,"1,88m",132098,,"Jul 1, 2010",€150.00m,Harry Kane,['England'],Tottenham-Hotspur,Centre-Forward,2018-2019,Tottenham Hotspur U18,
25,Royal Antwerp FC,"Jun 15, 1994",left,"1,85m",207015,,"Jul 12, 2016",€8.00m,Vincent Janssen,['Netherlands'],Tottenham-Hotspur,Centre-Forward,2018-2019,AZ Alkmaar,
34,Retired,"Feb 26, 1985",right,"1,95m",35564,,"Aug 31, 2017",€3.50m,Fernando Llorente,['Spain'],Tottenham-Hotspur,Centre-Forward,2018-2019,: Ablöse €15.10m,
20,Pittsburgh Riverhounds SC,"Nov 9, 1998",right,"1,75m",357397,,,,Kazaiah Sterling,"['England', 'Jamaica']",Tottenham-Hotspur,Centre-Forward,2018-2019,,
